id,temp,hum,soil_mois,rain,flow_rate,volume,field_id,timestamp
9112,26.6,61.3,63.05,0,0,0.98,f1,1/5/2025 16:31
9113,26.6,61.3,69.01,0,0,0,f2,1/5/2025 16:31
9114,26.6,61.2,62.66,0,0,0.98,f1,1/5/2025 16:31
9115,26.6,61.2,68.23,0,0,0,f2,1/5/2025 16:31
9116,26.6,61.3,63.05,0,0,0.98,f1,1/5/2025 16:32
9117,26.6,61.3,68.91,0,0,0,f2,1/5/2025 16:32
9118,26.6,61.3,62.66,0,0,0.98,f1,1/5/2025 16:32
9119,26.6,61.3,68.43,0,0,0,f2,1/5/2025 16:32
9120,26.7,61.8,63.05,0,0,0.98,f1,1/5/2025 16:33
9121,26.7,61.8,69.01,0,0,0,f2,1/5/2025 16:33
9122,26.7,61.7,63.05,0,0,0.98,f1,1/5/2025 16:33
9123,26.7,61.7,69.21,0,0,0,f2,1/5/2025 16:33
9124,26.7,61.6,63.64,0,0,0.98,f1,1/5/2025 16:34
9125,26.7,61.6,69.4,0,0,0,f2,1/5/2025 16:34
9126,26.8,61.3,62.66,0,0,0.98,f1,1/5/2025 16:34
9127,26.8,61.3,68.62,0,0,0,f2,1/5/2025 16:34
9128,26.9,61,63.44,0,0,0.98,f1,1/5/2025 16:35
9129,26.9,61,69.4,0,0,0,f2,1/5/2025 16:35
9130,26.8,61,62.56,0,0,0.98,f1,1/5/2025 16:35
9131,26.8,61,68.62,0,0,0,f2,1/5/2025 16:35
9132,26.9,60.9,62.27,0,0,0.98,f1,1/5/2025 16:36
9133,26.9,60.9,68.23,0,0,0,f2,1/5/2025 16:36
9134,27,60.9,63.25,0,0,0.98,f1,1/5/2025 16:36
9135,27,60.9,69.11,0,0,0,f2,1/5/2025 16:36
9136,27.1,61,63.25,0,0,0.98,f1,1/5/2025 16:37
9137,27.1,61,69.99,0,0,0,f2,1/5/2025 16:37
9138,27.2,61.2,63.05,0,0,0.98,f1,1/5/2025 16:37
9139,27.2,61.2,69.01,0,0,0,f2,1/5/2025 16:37
9140,27.3,61.2,63.05,0,0,0.98,f1,1/5/2025 16:38
9141,27.3,61.2,69.11,0,0,0,f2,1/5/2025 16:38
9142,27.4,61.6,63.34,0,0,0.98,f1,1/5/2025 16:38
9143,27.4,61.6,69.5,0,0,0,f2,1/5/2025 16:38
9144,27.4,61.9,62.95,0,0,0.98,f1,1/5/2025 16:39
9145,27.4,61.9,69.89,0,0,0,f2,1/5/2025 16:39
9146,27.5,62.1,63.05,0,0,0.98,f1,1/5/2025 16:39
9147,27.5,62.1,69.31,0,0,0,f2,1/5/2025 16:39
9148,27.6,62.2,62.95,0,0,0.98,f1,1/5/2025 16:40
9149,27.6,62.2,68.91,0,0,0,f2,1/5/2025 16:40
9150,27.6,62.4,63.44,0,0,0.98,f1,1/5/2025 16:40
9151,27.6,62.4,69.4,0,0,0,f2,1/5/2025 16:40
9152,27.6,62.5,61.97,0,0,0.98,f1,1/5/2025 16:41
9153,27.6,62.5,67.94,0,0,0,f2,1/5/2025 16:41
9154,27.7,62.5,62.85,0,0,0.98,f1,1/5/2025 16:41
9155,27.7,62.5,68.82,0,0,0,f2,1/5/2025 16:41
9156,27.7,62.5,63.73,0,0,0.98,f1,1/5/2025 16:42
9157,27.7,62.5,69.21,0,0,0,f2,1/5/2025 16:42
9158,27.8,62.5,62.66,0,0,0.98,f1,1/5/2025 16:42
9159,27.8,62.5,69.01,0,0,0,f2,1/5/2025 16:42
9160,27.8,62.6,62.76,0,0,0.98,f1,1/5/2025 16:43
9161,27.8,62.6,68.43,0,0,0,f2,1/5/2025 16:43
9162,27.8,62.6,63.73,0,0,0.98,f1,1/5/2025 16:43
9163,27.8,62.6,69.31,0,0,0,f2,1/5/2025 16:43
9164,27.8,62.7,63.64,0,0,0.98,f1,1/5/2025 16:44
9165,27.8,62.7,69.5,0,0,0,f2,1/5/2025 16:44
9166,27.8,62.7,63.83,0,0,0.98,f1,1/5/2025 16:44
9167,27.8,62.7,69.21,0,0,0,f2,1/5/2025 16:44
9168,27.8,62.7,63.34,0,0,0.98,f1,1/5/2025 16:45
9169,27.8,62.7,69.21,0,0,0,f2,1/5/2025 16:45
9170,27.9,62.7,63.44,0,0,0.98,f1,1/5/2025 16:45
9171,27.9,62.7,69.31,0,0,0,f2,1/5/2025 16:45
9172,27.8,62.8,62.76,0,0,0.98,f1,1/5/2025 16:46
9173,27.8,62.8,68.52,0,0,0,f2,1/5/2025 16:46
9174,27.8,62.8,63.73,0,0,0.98,f1,1/5/2025 16:46
9175,27.8,62.8,69.31,0,0,0,f2,1/5/2025 16:46
9176,27.8,62.9,63.44,0,0,0.98,f1,1/5/2025 16:47
9177,27.8,62.9,69.31,0,0,0,f2,1/5/2025 16:47
9178,27.8,63,62.76,0,0,0.98,f1,1/5/2025 16:47
9179,27.8,63,68.82,0,0,0,f2,1/5/2025 16:47
9180,27.7,63.1,63.64,0,0,0.98,f1,1/5/2025 16:48
9181,27.7,63.1,69.5,0,0,0,f2,1/5/2025 16:48
9182,27.7,63.2,63.83,0,0,0.98,f1,1/5/2025 16:48
9183,27.7,63.2,69.31,0,0,0,f2,1/5/2025 16:48
9184,27.6,63.3,64.71,0,0,0.98,f1,1/5/2025 16:49
9185,27.6,63.3,69.89,0,0,0,f2,1/5/2025 16:49
9186,27.4,63.5,63.93,0,0,0.98,f1,1/5/2025 16:49
9187,27.4,63.5,69.11,0,0,0,f2,1/5/2025 16:49
9188,27.3,63.7,63.93,0,0,0.98,f1,1/5/2025 16:50
9189,27.3,63.7,69.4,0,0,0,f2,1/5/2025 16:50
9190,27.2,64,63.83,0,0,0.98,f1,1/5/2025 16:50
9191,27.2,64,69.21,0,0,0,f2,1/5/2025 16:50
9192,27.1,64.2,63.05,0,0,0.98,f1,1/5/2025 16:51
9193,27.1,64.2,68.62,0,0,0,f2,1/5/2025 16:51
9194,27,64.4,63.15,0,0,0.98,f1,1/5/2025 16:51
9195,27,64.4,68.82,0,0,0,f2,1/5/2025 16:51
9196,27,64.7,64.81,0,0,0.98,f1,1/5/2025 16:52
9197,27,64.7,70.09,0,0,0,f2,1/5/2025 16:52
9198,26.8,64.9,63.64,0,0,0.98,f1,1/5/2025 16:52
9199,26.8,64.9,69.5,0,0,0,f2,1/5/2025 16:52
9200,26.8,65,62.76,0,0,0.98,f1,1/5/2025 16:53
9201,26.8,65,68.33,0,0,0,f2,1/5/2025 16:53
9202,26.7,65.2,63.54,0,0,0.98,f1,1/5/2025 16:53
9203,26.7,65.2,69.31,0,0,0,f2,1/5/2025 16:53
9204,26.6,65.4,64.13,0,0,0.98,f1,1/5/2025 16:54
9205,26.6,65.4,69.99,0,0,0,f2,1/5/2025 16:54
9206,26.6,65.6,63.83,0,0,0.98,f1,1/5/2025 16:54
9207,26.6,65.6,69.31,0,0,0,f2,1/5/2025 16:54
9208,26.5,65.8,63.64,0,0,0.98,f1,1/5/2025 16:55
9209,26.5,65.8,69.4,0,0,0,f2,1/5/2025 16:55
9210,26.4,66,63.64,0,0,0.98,f1,1/5/2025 16:55
9211,26.4,66,69.5,0,0,0,f2,1/5/2025 16:55
9212,26.3,66.3,63.05,0,0,0.98,f1,1/5/2025 16:56
9213,26.3,66.3,68.62,0,0,0,f2,1/5/2025 16:56
9214,26.2,66.5,64.03,0,0,0.98,f1,1/5/2025 16:56
9215,26.2,66.5,69.21,0,0,0,f2,1/5/2025 16:56
9216,26.1,66.8,63.73,0,0,0.98,f1,1/5/2025 16:57
9217,26.1,66.8,69.21,0,0,0,f2,1/5/2025 16:57
9218,26.1,60,64.32,0,0,0.98,f1,1/5/2025 16:57
9219,26.1,60,70.09,0,0,0,f2,1/5/2025 16:57
9220,26,60.2,63.54,0,0,0.98,f1,1/5/2025 16:58
9221,26,60.2,68.91,0,0,0,f2,1/5/2025 16:58
9222,25.9,60.4,63.73,0,0,0.98,f1,1/5/2025 16:58
9223,25.9,60.4,69.31,0,0,0,f2,1/5/2025 16:58
9224,25.9,60.6,63.64,0,0,0.98,f1,1/5/2025 16:59
9225,25.9,60.6,69.5,0,0,0,f2,1/5/2025 16:59
9226,25.7,61,64.52,0,0,0.98,f1,1/5/2025 17:00
9227,25.7,61,69.99,0,0,0,f2,1/5/2025 17:00
9228,25.7,61.1,63.44,0,0,0.98,f1,1/5/2025 17:00
9229,25.7,61.1,69.11,0,0,0,f2,1/5/2025 17:00
9230,25.6,61.3,63.64,0,0,0.98,f1,1/5/2025 17:01
9231,25.6,61.3,69.5,0,0,0,f2,1/5/2025 17:01
9232,25.5,61.4,63.64,0,0,0.98,f1,1/5/2025 17:01
9233,25.5,61.4,69.79,0,0,0,f2,1/5/2025 17:01
9234,25.4,61.6,63.73,0,0,0.98,f1,1/5/2025 17:02
9235,25.4,61.6,69.4,0,0,0,f2,1/5/2025 17:02
9236,25.4,61.7,63.54,0,0,0.98,f1,1/5/2025 17:03
9237,25.4,61.7,69.21,0,0,0,f2,1/5/2025 17:03
9238,25.3,62,63.73,0,0,0.98,f1,1/5/2025 17:03
9239,25.3,62,69.21,0,0,0,f2,1/5/2025 17:03
9240,25.2,62.1,63.83,0,0,0.98,f1,1/5/2025 17:04
9241,25.2,62.1,69.4,0,0,0,f2,1/5/2025 17:04
9242,25.2,62.2,63.73,0,0,0.98,f1,1/5/2025 17:04
9243,25.2,62.2,69.21,0,0,0,f2,1/5/2025 17:04
9244,25,62.4,64.03,0,0,0.98,f1,1/5/2025 17:05
9245,25,62.4,69.4,0,0,0,f2,1/5/2025 17:05
9246,24.8,62.6,63.73,0,0,0.98,f1,1/5/2025 17:05
9247,24.8,62.6,69.4,0,0,0,f2,1/5/2025 17:05
9248,24.7,62.7,62.95,0,0,0.98,f1,1/5/2025 17:06
9249,24.7,62.7,68.72,0,0,0,f2,1/5/2025 17:06
9250,24.6,62.8,63.93,0,0,0.98,f1,1/5/2025 17:06
9251,24.6,62.8,69.31,0,0,0,f2,1/5/2025 17:06
9252,24.5,70,64.52,0,0,0.98,f1,1/5/2025 17:07
9253,24.5,70,69.99,0,0,0,f2,1/5/2025 17:07
9254,24.5,70,63.73,0,0,0.98,f1,1/5/2025 17:07
9255,24.5,70,69.4,0,0,0,f2,1/5/2025 17:07
9256,24.5,70.2,63.73,0,0,0.98,f1,1/5/2025 17:08
9257,24.5,70.2,69.7,0,0,0,f2,1/5/2025 17:08
9258,24.4,70.4,63.73,0,0,0.98,f1,1/5/2025 17:08
9259,24.4,70.4,69.31,0,0,0,f2,1/5/2025 17:08
9260,24.3,70.6,63.34,0,0,0.98,f1,1/5/2025 17:09
9261,24.3,70.6,69.11,0,0,0,f2,1/5/2025 17:09
9262,24.3,70.9,63.54,0,0,0.98,f1,1/5/2025 17:09
9263,24.3,70.9,69.31,0,0,0,f2,1/5/2025 17:09
9264,24.3,71.1,64.42,0,0,0.98,f1,1/5/2025 17:10
9265,24.3,71.1,69.7,0,0,0,f2,1/5/2025 17:10
9266,24.2,71.3,63.73,0,0,0.98,f1,1/5/2025 17:10
9267,24.2,71.3,69.79,0,0,0,f2,1/5/2025 17:10
9268,24.2,71.5,63.73,0,0,0.98,f1,1/5/2025 17:11
9269,24.2,71.5,69.4,0,0,0,f2,1/5/2025 17:11
9270,24.2,71.6,63.73,0,0,0.98,f1,1/5/2025 17:11
9271,24.2,71.6,69.11,0,0,0,f2,1/5/2025 17:11
9272,24.2,71.6,62.95,0,0,0.98,f1,1/5/2025 17:12
9273,24.2,71.6,69.31,0,0,0,f2,1/5/2025 17:12
9274,24.1,71.7,64.03,0,0,0.98,f1,1/5/2025 17:12
9275,24.1,71.7,69.31,0,0,0,f2,1/5/2025 17:12
9276,24.1,71.7,62.85,0,0,0.98,f1,1/5/2025 17:13
9277,24.1,71.7,68.52,0,0,0,f2,1/5/2025 17:13
9278,24.1,71.8,63.64,0,0,0.98,f1,1/5/2025 17:13
9279,24.1,71.8,69.4,0,0,0,f2,1/5/2025 17:13
9280,24,71.9,63.64,0,0,0.98,f1,1/5/2025 17:14
9281,24,71.9,69.5,0,0,0,f2,1/5/2025 17:14
9282,23.9,71.9,63.54,0,0,0.98,f1,1/5/2025 17:14
9283,23.9,71.9,68.91,0,0,0,f2,1/5/2025 17:14
9284,23.9,71.9,63.64,0,0,0.98,f1,1/5/2025 17:15
9285,23.9,71.9,69.6,0,0,0,f2,1/5/2025 17:15
9286,23.8,72,63.83,0,0,0.98,f1,1/5/2025 17:15
9287,23.8,72,69.31,0,0,0,f2,1/5/2025 17:15
9288,23.7,72.2,63.64,0,0,0.98,f1,1/5/2025 17:16
9289,23.7,72.2,69.5,0,0,0,f2,1/5/2025 17:16
9290,23.7,72.3,64.13,0,0,0.98,f1,1/5/2025 17:16
9291,23.7,72.3,69.99,0,0,0,f2,1/5/2025 17:16
9292,23.6,72.5,63.73,0,0,0.98,f1,1/5/2025 17:17
9293,23.6,72.5,69.21,0,0,0,f2,1/5/2025 17:17
9294,23.5,72.8,64.22,0,0,0.98,f1,1/5/2025 17:17
9295,23.5,72.8,69.89,0,0,0,f2,1/5/2025 17:17
9296,23.5,73,63.73,0,0,0.98,f1,1/5/2025 17:18
9297,23.5,73,69.4,0,0,0,f2,1/5/2025 17:18
9298,23.4,73.2,64.13,0,0,0.98,f1,1/5/2025 17:18
9299,23.4,73.2,69.89,0,0,0,f2,1/5/2025 17:18
9300,23.4,73.5,63.54,0,0,0.98,f1,1/5/2025 17:19
9301,23.4,73.5,69.01,0,0,0,f2,1/5/2025 17:19
9302,23.4,73.8,63.34,0,0,0.98,f1,1/5/2025 17:19
9303,23.4,73.8,69.31,0,0,0,f2,1/5/2025 17:19
9304,23.3,74.3,63.64,0,0,0.98,f1,1/5/2025 17:20
9305,23.3,74.3,69.31,0,0,0,f2,1/5/2025 17:20
9306,23.2,74.6,63.64,0,0,0.98,f1,1/5/2025 17:20
9307,23.2,74.6,69.5,0,0,0,f2,1/5/2025 17:20
9308,23.2,74.8,62.85,0,0,0.98,f1,1/5/2025 17:21
9309,23.2,74.8,68.62,0,0,0,f2,1/5/2025 17:21
9310,23.2,75.1,64.13,0,0,0.98,f1,1/5/2025 17:21
9311,23.2,75.1,69.7,0,0,0,f2,1/5/2025 17:21
9312,23.2,75.5,63.64,0,0,0.98,f1,1/5/2025 17:22
9313,23.2,75.5,69.11,0,0,0,f2,1/5/2025 17:22
9314,23.2,75.9,62.66,0,0,0.98,f1,1/5/2025 17:22
9315,23.2,75.9,68.33,0,0,0,f2,1/5/2025 17:22
9316,23.2,76.2,63.64,0,0,0.98,f1,1/5/2025 17:23
9317,23.2,76.2,69.11,0,0,0,f2,1/5/2025 17:23
9318,23.2,76.4,62.27,0,0,0.98,f1,1/5/2025 17:23
9319,23.2,76.4,68.43,0,0,0,f2,1/5/2025 17:23
9320,23.1,76.6,64.03,0,0,0.98,f1,1/5/2025 17:24
9321,23.1,76.6,69.4,0,0,0,f2,1/5/2025 17:24
9322,23.1,76.6,63.73,0,0,0.98,f1,1/5/2025 17:24
9323,23.1,76.6,69.5,0,0,0,f2,1/5/2025 17:24
9324,23.1,76.5,63.64,0,0,0.98,f1,1/5/2025 17:25
9325,23.1,76.5,69.11,0,0,0,f2,1/5/2025 17:25
9326,23.1,76.5,63.93,0,0,0.98,f1,1/5/2025 17:25
9327,23.1,76.5,69.6,0,0,0,f2,1/5/2025 17:25
9328,23,76.6,63.64,0,0,0.98,f1,1/5/2025 17:26
9329,23,76.6,69.31,0,0,0,f2,1/5/2025 17:26
9330,23,76.6,63.34,0,0,0.98,f1,1/5/2025 17:26
9331,23,76.6,68.72,0,0,0,f2,1/5/2025 17:26
9332,23,76.6,63.83,0,0,0.98,f1,1/5/2025 17:27
9333,23,76.6,68.91,0,0,0,f2,1/5/2025 17:27
9334,22.9,76.6,62.85,0,0,0.98,f1,1/5/2025 17:27
9335,22.9,76.6,68.82,0,0,0,f2,1/5/2025 17:27
9336,22.9,76.6,63.15,0,0,0.98,f1,1/5/2025 17:28
9337,22.9,76.6,68.62,0,0,0,f2,1/5/2025 17:28
9338,22.9,76.6,63.54,0,0,0.98,f1,1/5/2025 17:28
9339,22.9,76.6,69.4,0,0,0,f2,1/5/2025 17:28
9340,22.9,76.7,63.64,0,0,0.98,f1,1/5/2025 17:29
9341,22.9,76.7,69.89,0,0,0,f2,1/5/2025 17:29
9342,22.8,76.9,63.54,0,0,0.98,f1,1/5/2025 17:29
9343,22.8,76.9,69.11,0,0,0,f2,1/5/2025 17:29
9344,22.8,76.9,63.83,0,0,0.98,f1,1/5/2025 17:30
9345,22.8,76.9,69.5,0,0,0,f2,1/5/2025 17:30
9346,22.8,76.9,63.73,0,0,0.98,f1,1/5/2025 17:30
9347,22.8,76.9,69.11,0,0,0,f2,1/5/2025 17:30
9348,22.7,76.9,63.44,0,0,0.98,f1,1/5/2025 17:31
9349,22.7,76.9,69.11,0,0,0,f2,1/5/2025 17:31
9350,22.7,76.9,63.83,0,0,0.98,f1,1/5/2025 17:31
9351,22.7,76.9,69.7,0,0,0,f2,1/5/2025 17:31
9352,22.7,76.8,63.44,0,0,0.98,f1,1/5/2025 17:32
9353,22.7,76.8,69.01,0,0,0,f2,1/5/2025 17:32
9354,22.6,76.8,63.64,0,0,0.98,f1,1/5/2025 17:32
9355,22.6,76.8,68.91,0,0,0,f2,1/5/2025 17:32
9356,22.6,76.8,63.54,0,0,0.98,f1,1/5/2025 17:33
9357,22.6,76.8,69.6,0,0,0,f2,1/5/2025 17:33
9358,22.6,76.9,63.44,0,0,0.98,f1,1/5/2025 17:33
9359,22.6,76.9,69.21,0,0,0,f2,1/5/2025 17:33
9360,22.5,77.1,63.44,0,0,0.98,f1,1/5/2025 17:34
9361,22.5,77.1,69.5,0,0,0,f2,1/5/2025 17:34
9362,22.5,77.3,63.93,0,0,0.98,f1,1/5/2025 17:34
9363,22.5,77.3,69.79,0,0,0,f2,1/5/2025 17:34
9364,22.4,77.6,63.05,0,0,0.98,f1,1/5/2025 17:35
9365,22.4,77.6,68.43,0,0,0,f2,1/5/2025 17:35
9366,22.3,77.7,63.05,0,0,0.98,f1,1/5/2025 17:36
9367,22.3,77.7,68.52,0,0,0,f2,1/5/2025 17:36
9368,22.3,77.8,64.13,0,0,0.98,f1,1/5/2025 17:36
9369,22.3,77.8,68.91,0,0,0,f2,1/5/2025 17:36
9370,22.2,77.9,63.73,0,0,0.98,f1,1/5/2025 17:37
9371,22.2,77.9,68.82,0,0,0,f2,1/5/2025 17:37
9372,22.2,77.9,63.83,0,0,0.98,f1,1/5/2025 17:37
9373,22.2,77.9,68.62,0,0,0,f2,1/5/2025 17:37
9374,22.1,77.9,64.61,0,0,0.98,f1,1/5/2025 17:38
9375,22.1,77.9,69.7,0,0,0,f2,1/5/2025 17:38
9376,22.1,77.9,63.83,0,0,0.98,f1,1/5/2025 17:38
9377,22.1,77.9,69.4,0,0,0,f2,1/5/2025 17:38
9378,22,78,63.93,0,0,0.98,f1,1/5/2025 17:39
9379,22,78,68.91,0,0,0,f2,1/5/2025 17:39
9380,21.9,78.1,64.22,0,0,0.98,f1,1/5/2025 17:39
9381,21.9,78.1,69.7,0,0,0,f2,1/5/2025 17:39
9382,21.9,78.2,64.22,0,0,0.98,f1,1/5/2025 17:40
9383,21.9,78.2,69.31,0,0,0,f2,1/5/2025 17:40
9384,21.9,78.3,64.52,0,0,0.98,f1,1/5/2025 17:40
9385,21.9,78.3,69.31,0,0,0,f2,1/5/2025 17:40
9386,21.9,78.3,63.83,0,0,0.98,f1,1/5/2025 17:41
9387,21.9,78.3,69.31,0,0,0,f2,1/5/2025 17:41
9388,21.8,78.4,64.03,0,0,0.98,f1,1/5/2025 17:41
9389,21.8,78.4,69.01,0,0,0,f2,1/5/2025 17:41
9390,21.7,78.5,63.15,0,0,0.98,f1,1/5/2025 17:42
9391,21.7,78.5,68.23,0,0,0,f2,1/5/2025 17:42
9392,21.7,78.6,62.95,0,0,0.98,f1,1/5/2025 17:42
9393,21.7,78.6,68.33,0,0,0,f2,1/5/2025 17:42
9394,21.7,78.7,64.13,0,0,0.98,f1,1/5/2025 17:43
9395,21.7,78.7,69.21,0,0,0,f2,1/5/2025 17:43
9396,21.7,78.8,63.34,0,0,0.98,f1,1/5/2025 17:43
9397,21.7,78.8,68.43,0,0,0,f2,1/5/2025 17:43
9398,21.7,78.9,64.52,0,0,0.98,f1,1/5/2025 17:44
9399,21.7,78.9,69.6,0,0,0,f2,1/5/2025 17:44
9400,21.7,79,63.34,0,0,0.98,f1,1/5/2025 17:44
9401,21.7,79,68.62,0,0,0,f2,1/5/2025 17:44
9402,21.7,79.2,64.22,0,0,0.98,f1,1/5/2025 17:45
9403,21.7,79.2,69.7,0,0,0,f2,1/5/2025 17:45
9404,21.6,79.3,63.83,0,0,0.98,f1,1/5/2025 17:45
9405,21.6,79.3,69.01,0,0,0,f2,1/5/2025 17:45
9406,21.6,79.3,64.22,0,0,0.98,f1,1/5/2025 17:46
9407,21.6,79.3,69.11,0,0,0,f2,1/5/2025 17:46
9408,21.4,79.3,64.32,0,0,0.98,f1,1/5/2025 17:46
9409,21.4,79.3,69.21,0,0,0,f2,1/5/2025 17:46
9410,21.4,79.4,63.93,0,0,0.98,f1,1/5/2025 17:47
9411,21.4,79.4,68.82,0,0,0,f2,1/5/2025 17:47
9412,21.3,79.5,63.93,0,0,0.98,f1,1/5/2025 17:47
9413,21.3,79.5,68.91,0,0,0,f2,1/5/2025 17:47
9414,21.3,70,63.73,0,0,0.98,f1,1/5/2025 17:48
9415,21.3,70,68.82,0,0,0,f2,1/5/2025 17:48
9416,21.3,70.1,64.52,0,0,0.98,f1,1/5/2025 17:48
9417,21.3,70.1,69.6,0,0,0,f2,1/5/2025 17:48
9418,21.3,70.3,63.25,0,0,0.98,f1,1/5/2025 17:49
9419,21.3,70.3,68.23,0,0,0,f2,1/5/2025 17:49
9420,21.3,70.3,63.25,0,0,0.98,f1,1/5/2025 17:49
9421,21.3,70.3,68.23,0,0,0,f2,1/5/2025 17:49
9422,21.3,70.3,64.52,0,0,0.98,f1,1/5/2025 17:50
9423,21.3,70.3,69.6,0,0,0,f2,1/5/2025 17:50
9424,21.3,70.3,63.93,0,0,0.98,f1,1/5/2025 17:50
9425,21.3,70.3,68.82,0,0,0,f2,1/5/2025 17:50
9426,21.3,70.3,63.93,0,0,0.98,f1,1/5/2025 17:51
9427,21.3,70.3,68.52,0,0,0,f2,1/5/2025 17:51
9428,21.2,70.3,63.54,0,0,0.98,f1,1/5/2025 17:51
9429,21.2,70.3,68.33,0,0,0,f2,1/5/2025 17:51
9430,21.2,70.3,63.15,0,0,0.98,f1,1/5/2025 17:52
9431,21.2,70.3,68.04,0,0,0,f2,1/5/2025 17:52
9432,21.2,80,64.13,0,0,0.98,f1,1/5/2025 17:52
9433,21.2,80,69.01,0,0,0,f2,1/5/2025 17:52
9434,21.1,80.1,64.61,0,0,0.98,f1,1/5/2025 17:53
9435,21.1,80.1,69.5,0,0,0,f2,1/5/2025 17:53
9436,21.2,80.3,64.52,0,0,0.98,f1,1/5/2025 17:53
9437,21.2,80.3,69.6,0,0,0,f2,1/5/2025 17:53
9438,21.2,80.6,63.64,0,0,0.98,f1,1/5/2025 17:54
9439,21.2,80.6,68.91,0,0,0,f2,1/5/2025 17:54
9440,21.2,80.8,63.83,0,0,0.98,f1,1/5/2025 17:54
9441,21.2,80.8,68.91,0,0,0,f2,1/5/2025 17:54
9442,21.2,80.9,62.95,0,0,0.98,f1,1/5/2025 17:55
9443,21.2,80.9,68.04,0,0,0,f2,1/5/2025 17:55
9444,21.2,80.9,63.54,0,0,0.98,f1,1/5/2025 17:55
9445,21.2,80.9,69.21,0,0,0,f2,1/5/2025 17:55
9446,21.2,80.9,64.32,0,0,0.98,f1,1/5/2025 17:56
9447,21.2,80.9,69.6,0,0,0,f2,1/5/2025 17:56
9448,21.2,80.9,63.73,0,0,0.98,f1,1/5/2025 17:56
9449,21.2,80.9,68.82,0,0,0,f2,1/5/2025 17:56
9450,21.2,80.7,62.95,0,0,0.98,f1,1/5/2025 17:57
9451,21.2,80.7,67.84,0,0,0,f2,1/5/2025 17:57
9452,21.2,80.8,63.15,0,0,0.98,f1,1/5/2025 17:57
9453,21.2,80.8,68.82,0,0,0,f2,1/5/2025 17:57
9454,21.2,80.7,63.73,0,0,0.98,f1,1/5/2025 17:58
9455,21.2,80.7,68.62,0,0,0,f2,1/5/2025 17:58
9456,21.2,80.7,63.05,0,0,0.98,f1,1/5/2025 17:58
9457,21.2,80.7,68.04,0,0,0,f2,1/5/2025 17:58
9458,21.2,80.7,64.61,0,0,0.98,f1,1/5/2025 17:59
9459,21.2,80.7,69.79,0,0,0,f2,1/5/2025 17:59
9460,21.2,80.7,63.44,0,0,0.98,f1,1/5/2025 17:59
9461,21.2,80.7,68.72,0,0,0,f2,1/5/2025 17:59
9462,21.2,80.8,62.95,0,0,0.98,f1,1/5/2025 18:00
9463,21.2,80.8,68.04,0,0,0,f2,1/5/2025 18:00
9464,21.1,81,63.83,0,0,0.98,f1,1/5/2025 18:00
9465,21.1,81,68.82,0,0,0,f2,1/5/2025 18:00
9466,21.1,81,63.05,0,0,0.98,f1,1/5/2025 18:01
9467,21.1,81,68.23,0,0,0,f2,1/5/2025 18:01
9468,21.1,81,62.95,0,0,0.98,f1,1/5/2025 18:01
9469,21.1,81,67.94,0,0,0,f2,1/5/2025 18:01
9470,21,81,63.73,0,0,0.98,f1,1/5/2025 18:02
9471,21,81,68.23,0,0,0,f2,1/5/2025 18:02
9472,21,80.9,63.93,0,0,0.98,f1,1/5/2025 18:02
9473,21,80.9,68.82,0,0,0,f2,1/5/2025 18:02
9474,21,81,63.93,0,0,0.98,f1,1/5/2025 18:03
9475,21,81,68.82,0,0,0,f2,1/5/2025 18:03
9476,21,81,63.73,0,0,0.98,f1,1/5/2025 18:03
9477,21,81,69.11,0,0,0,f2,1/5/2025 18:03
9478,20.9,81.1,63.73,0,0,0.98,f1,1/5/2025 18:04
9479,20.9,81.1,68.82,0,0,0,f2,1/5/2025 18:04
9480,21,81,63.73,0,0,0.98,f1,1/5/2025 18:04
9481,21,81,68.82,0,0,0,f2,1/5/2025 18:04
9482,21,81.3,63.64,0,0,0.98,f1,1/5/2025 18:05
9483,21,81.3,68.52,0,0,0,f2,1/5/2025 18:05
9484,21,81.5,62.85,0,0,0.98,f1,1/5/2025 18:05
9485,21,81.5,68.04,0,0,0,f2,1/5/2025 18:05
9486,21,81.6,64.13,0,0,0.98,f1,1/5/2025 18:06
9487,21,81.6,69.31,0,0,0,f2,1/5/2025 18:06
9488,20.9,81.8,64.22,0,0,0.98,f1,1/5/2025 18:06
9489,20.9,81.8,69.21,0,0,0,f2,1/5/2025 18:06
9490,21,81.8,63.54,0,0,0.98,f1,1/5/2025 18:07
9491,21,81.8,68.62,0,0,0,f2,1/5/2025 18:07
9492,20.9,82,62.85,0,0,0.98,f1,1/5/2025 18:07
9493,20.9,82,68.43,0,0,0,f2,1/5/2025 18:07
9494,20.9,81.8,63.73,0,0,0.98,f1,1/5/2025 18:08
9495,20.9,81.8,68.91,0,0,0,f2,1/5/2025 18:08
9496,20.9,81.8,63.44,0,0,0.98,f1,1/5/2025 18:08
9497,20.9,81.8,68.72,0,0,0,f2,1/5/2025 18:08
9498,20.9,81.8,63.64,0,0,0.98,f1,1/5/2025 18:09
9499,20.9,81.8,68.72,0,0,0,f2,1/5/2025 18:09
9500,20.9,81.9,63.44,0,0,0.98,f1,1/5/2025 18:09
9501,20.9,81.9,68.62,0,0,0,f2,1/5/2025 18:09
9502,20.9,82.1,64.13,0,0,0.98,f1,1/5/2025 18:10
9503,20.9,82.1,69.11,0,0,0,f2,1/5/2025 18:10
